game_date,opponent,venue,inning_number,top_or_bottom,pitcher_name,pitcher_team,pitcher_lefty,batter_name,batter_team,batter_lefty,balls,strikes,outs_before,pitch_type_name,pitch_result,atbat_result,velo,pitch_locheight,pitch_locside,ball_in_play_direction,ball_in_play_distance,inplay_value,angle,atbat_result_id,autopitchtype,awayteam,ax_fts,ay_fts,az_fts,batter_team_id,batterside,bearing,carry_distance,carry_flight_time_s,contactpositionx,contactpositiony,contactpositionz,date,direction,exitspeed,external_id,game_key,gameuid,gorout_horizontal_location_intent,gorout_horizontal_location_result,gorout_score_horizontal,gorout_score_vertical,gorout_vertical_location_intent,gorout_vertical_location_result,hit_location,hitspinrate,hitter_external_id,hitter_internal_id,hittype,hometeam,inning,inning_pitch_number,inplay_value_id,korbb,lasttrackeddistance,league,level,man_on_first,man_on_second,man_on_third,outs,outsonplay,paofinning,performance_data_key,pfxx_in,pfxz_in,pitch_approach_h,pitch_approach_v,pitch_break_h_in,pitch_break_v_in,pitch_extension_ft,pitch_id,pitch_launch_h,pitch_launch_v,pitch_number,pitch_release_height_ft,pitch_release_side_ft,pitch_result_id,pitch_spin_axis,pitch_spin_rpm,pitch_spin_tilt,pitch_time_s,pitch_type,pitch_zone_speed_mph,pitchcall,pitcher_external_id,pitcher_internal_id,pitcher_team_id,pitcherset,pitcherthrows,pitchofpa,pitchuid,platelocheight,platelocside,playresult,positionatx,positionaty,positionatz,relspeed,runsscored,session_id,session_type,stadium,taggedpitchtype,time,timestamp,topbottom,tracking_type,vertbreak,vx_fts,vy_fts,vz,x0_ft,y,z0_ft
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Jovan Love,Moeller,False,1,2,1,Breaking Ball,Strike Looking,Strike Out,83,2.100,0.800,0.00,0.00, -- ,,1,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,561255,,,,9,0,,,,,False,False,False,,,,ph_27185131,,,,,,,,27185131,,,5,,,20,,,,,30,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:35:43 PM,1744760143,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Cooper Ridley,Moeller,True,0,0,2,Breaking Ball,Ball,,88,3.300,1.251,0.0,0.0, -- ,0.0,0,Four-Seam,WES_COL,-10.21655,30.10763,-15.94227,58177,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,554993,Undefined,WES_COL,2,10,0,Undefined,0.0,Team,TeamExclusive,False,False,False,1,0,3,ph_27185166,-6.33079,10.05819,-1.619506,-5.557071,10.54497,18.32178,4.96575,27185166,-3.475165,-1.855354,1,5.2317,1.15762,1,211.983897,2290.584182,1:00,0.443828,30,79.15771,BallCalled,,878753,132428,Undefined,Right,3,358e8d0c-53f1-40e3-8a99-3c2ecdcae97c,1.83312,-1.2505,Undefined,0.0,0.0,0.0,88.11285,0,mg_493649,game,RussellCarrField,Fastball,7:36:13 PM,1744760173,Bottom,Charted,-19.70477,7.23109,-127.28553,-4.79938,-0.83023,50.0,5.03668
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Cooper Ridley,Moeller,True,1,0,2,Fast Ball,Strike Swing and Miss,,88,2.500,0.700,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,554993,,,,11,0,,,,,False,False,False,,,,ph_27185181,,,,,,,,27185181,,,2,,,30,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:36:26 PM,1744760186,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Cooper Ridley,Moeller,True,1,1,2,Fast Ball,Ball,,75,2.000,0.946,0.0,0.0, -- ,0.0,0,Curveball,WES_COL,10.19086,22.69916,-35.73753,58177,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,554993,Undefined,WES_COL,2,12,0,Strikeout,0.0,Team,TeamExclusive,False,False,False,1,0,3,ph_27185201,8.57626,-2.9989,-4.283577,-8.595163,-18.36403,-5.96827,4.51975,27185201,-1.069279,1.895191,3,4.9704,1.60289,1,66.82886,2447.370312,8:15,0.521148,1,68.40839,StrikeCalled,,878753,132428,Undefined,Right,4,74748c11-d7e2-410d-a92e-903b659d5588,1.90991,-0.94599,Undefined,0.0,0.0,0.0,75.59081,0,mg_493649,game,RussellCarrField,Slider,7:36:42 PM,1744760202,Bottom,Charted,-58.39826,2.81552,-109.36856,1.46089,-1.47247,50.0,5.11303
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Cooper Ridley,Moeller,True,2,1,2,Fast Ball,Ball,,75,0.200,1.217,0.0,0.0, -- ,0.0,0,Curveball,WES_COL,7.35771,22.28278,-31.47521,58177,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,554993,Undefined,WES_COL,2,13,0,Undefined,0.0,Team,TeamExclusive,False,False,False,2,0,4,ph_27185223,6.28469,0.59693,-3.898212,-9.806243,-13.88328,0.11882,4.28494,27185223,-1.475946,-0.242453,4,5.07703,1.35241,1,82.48541,2487.835331,8:45,0.52713,1,68.16791,BallinDirt,,878753,132428,Undefined,Right,1,49fd76e0-6e8e-4b14-b184-b5a03b4a9255,0.3849,-1.21663,Undefined,0.0,0.0,0.0,75.03223,0,mg_493649,game,RussellCarrField,Slider,7:37:00 PM,1744760220,Bottom,Charted,-53.52172,3.3759,-108.5364,-2.42982,-1.17675,50.0,4.99621
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Cooper Ridley,Moeller,True,3,1,2,Fast Ball,Strike Swing and Miss,,74,2.600,-0.319,-18.983929,16.54374, -- ,-6.003269,0,Curveball,WES_COL,9.54642,22.2883,-35.07241,58177,Right,-18.983929,16.54374,0.116766,0.82365,2.03662,-0.29368,4/15/25,-18.624026,93.74811,,mg_493649,None,,,,,,,0,0.0,,554993,GroundBall,WES_COL,2,14,0,Undefined,16.18247,Team,TeamExclusive,False,False,False,2,1,4,ph_27185257,8.378,-2.54362,-3.030437,-8.54424,-17.14847,-4.81673,4.60977,27185257,-0.022208,2.147476,5,5.03115,1.76881,30,68.241393,2394.242962,8:15,0.531142,1,66.83926,InPlay,,878753,132428,Undefined,Right,2,71132dc5-cde9-470d-aeb4-b68cd4be4a29,2.13434,0.31865,Out,0.0,0.0,0.0,74.13702,0,mg_493649,game,RussellCarrField,Slider,7:37:24 PM,1744760244,Bottom,Charted,-59.27676,0.74336,-107.24565,1.90653,-1.7495,50.0,5.19751
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Cooper Ridley,Moeller,True,3,2,2,Fast Ball,Strike In Play,3B,92,2.000,0.900,11.52,296.08,Fly Ball,,13,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,554993,,,,15,100,,,,,False,False,False,,,,ph_27185289,,,,,,,,27185289,,,6,,,50,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:37:42 PM,1744760262,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Jake Bell,Moeller,False,0,0,2,Change Up,Ball,,84,0.500,1.400,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,554892,,,,16,0,,,,,False,False,True,,,,ph_27185462,,,,,,,,27185462,,,1,,,1,,,,,11,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:38:28 PM,1744760308,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Jake Bell,Moeller,False,1,0,2,Fast Ball,Strike In Play,Fly Out,92,2.100,0.000,-5.26,288.60,Fly Ball,,4,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,8,,,554892,,,,17,100,,,,,False,False,True,,,,ph_27185597,,,,,,,,27185597,,,2,,,50,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:38:46 PM,1744760326,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Sebastian Ultreras,Bishop O’Dowd High School,False,0,0,0,Fast Ball,Ball,,82,0.800,1.600,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878737,,,,1,0,,,,,False,False,False,,,,ph_27185858,,,,,,,,27185858,,,1,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:41:03 PM,1744760463,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Sebastian Ultreras,Bishop O’Dowd High School,False,1,0,0,Fast Ball,Strike In Play,1B,82,2.500,0.600,-19.15,208.70,Line Drive,,11,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878737,,,,2,50,,,,,False,False,False,,,,ph_27185881,,,,,,,,27185881,,,2,,,50,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:41:17 PM,1744760477,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Vander Cole,Bishop O’Dowd High School,False,0,0,0,Fast Ball,Ball,,83,4.100,0.200,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878743,,,,3,0,,,,,True,False,False,,,,ph_27185930,,,,,,,,27185930,,,1,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:41:55 PM,1744760515,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Vander Cole,Bishop O’Dowd High School,False,1,0,0,Fast Ball,Strike Foul,,83,2.900,0.900,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878743,,,,4,0,,,,,True,False,False,,,,ph_27185955,,,,,,,,27185955,,,2,,,40,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:42:20 PM,1744760540,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Vander Cole,Bishop O’Dowd High School,False,1,1,0,Breaking Ball,Ball,,71,0.600,1.300,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878743,,,,5,0,,,,,True,False,False,,,,ph_27185984,,,,,,,,27185984,,,3,,,1,,,,,30,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:42:45 PM,1744760565,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Vander Cole,Bishop O’Dowd High School,False,2,1,0,Fast Ball,Strike In Play,1B,83,3.100,0.900,22.02,228.20,Ground Ball,,11,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878743,,,,6,20,,,,,True,False,False,,,,ph_27186009,,,,,,,,27186009,,,4,,,50,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:43:04 PM,1744760584,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Ivan Franklin,Bishop O’Dowd High School,False,0,0,0,Breaking Ball,Ball,,71,3.200,-1.200,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878746,,,,7,0,,,,,True,True,False,,,,ph_27186050,,,,,,,,27186050,,,1,,,1,,,,,30,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:43:43 PM,1744760623,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Ivan Franklin,Bishop O’Dowd High School,False,1,0,0,Fast Ball,Ball,,83,1.200,1.800,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878746,,,,8,0,,,,,True,True,False,,,,ph_27186073,,,,,,,,27186073,,,2,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:44:01 PM,1744760641,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Ivan Franklin,Bishop O’Dowd High School,False,2,0,0,Fast Ball,Strike Looking,,84,2.100,0.000,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878746,,,,9,0,,,,,True,True,False,,,,ph_27186097,,,,,,,,27186097,,,3,,,20,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:44:21 PM,1744760661,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Ivan Franklin,Bishop O’Dowd High School,False,2,1,0,Fast Ball,Strike Swing and Miss,,82,0.700,1.700,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878746,,,,10,0,,,,,True,True,False,,,,ph_27186127,,,,,,,,27186127,,,4,,,30,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:44:40 PM,1744760680,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Ivan Franklin,Bishop O’Dowd High School,False,2,2,0,Fast Ball,Ball,,82,3.800,1.100,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878746,,,,11,0,,,,,True,True,False,,,,ph_27186161,,,,,,,,27186161,,,5,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:45:06 PM,1744760706,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Ivan Franklin,Bishop O’Dowd High School,False,3,2,0,Fast Ball,Ball,BB,83,1.600,1.200,0.00,0.00, -- ,,10,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878746,,,,12,0,,,,,True,True,False,,,,ph_27186208,,,,,,,,27186208,,,6,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:45:40 PM,1744760740,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Anthony Barajas,Bishop O’Dowd High School,False,0,0,0,Fast Ball,Ball,,81,3.400,-1.600,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878760,,,,13,0,,,,,True,True,True,,,,ph_27186243,,,,,,,,27186243,,,1,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:46:18 PM,1744760778,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Anthony Barajas,Bishop O’Dowd High School,False,1,0,0,Fast Ball,Ball,,83,3.100,1.900,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878760,,,,14,0,,,,,True,True,True,,,,ph_27186293,,,,,,,,27186293,,,2,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:47:02 PM,1744760822,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Anthony Barajas,Bishop O’Dowd High School,False,2,0,0,Fast Ball,Strike Looking,,83,2.600,0.800,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878760,,,,15,0,,,,,True,True,True,,,,ph_27186321,,,,,,,,27186321,,,3,,,20,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:47:22 PM,1744760842,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Anthony Barajas,Bishop O’Dowd High School,False,2,1,1,Fast Ball,Strike In Play,1B,84,2.500,-0.100,-37.26,195.93,Ground Ball,,11,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878760,,,,16,20,,,,,True,True,False,,,,ph_27186378,,,,,,,,27186378,,,4,,,50,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:47:54 PM,1744760874,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Nikos Romos,Bishop O’Dowd High School,True,0,0,1,Fast Ball,Strike Foul,,82,3.200,0.200,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878738,,,,17,0,,,,,True,False,True,,,,ph_27186424,,,,,,,,27186424,,,1,,,40,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:48:45 PM,1744760925,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Nikos Romos,Bishop O’Dowd High School,True,0,1,1,Fast Ball,Ball,,82,3.500,-1.200,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878738,,,,18,0,,,,,True,False,True,,,,ph_27186446,,,,,,,,27186446,,,2,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:49:03 PM,1744760943,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Nikos Romos,Bishop O’Dowd High School,True,1,1,1,Fast Ball,Ball,,82,2.800,-1.200,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878738,,,,19,0,,,,,True,False,True,,,,ph_27186465,,,,,,,,27186465,,,3,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:49:22 PM,1744760962,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Nikos Romos,Bishop O’Dowd High School,True,2,1,1,Fast Ball,Ball,,83,2.800,-0.800,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878738,,,,20,0,,,,,True,False,True,,,,ph_27186492,,,,,,,,27186492,,,4,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:49:44 PM,1744760984,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Nikos Romos,Bishop O’Dowd High School,True,3,1,1,Fast Ball,Ball,BB,81,3.700,-0.200,0.00,0.00, -- ,,10,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878738,,,,21,0,,,,,True,False,True,,,,ph_27186519,,,,,,,,27186519,,,5,,,1,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:50:05 PM,1744761005,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Logan Rosenberger,Moeller,False,Dimitri Williams,Bishop O’Dowd High School,True,0,0,1,Change Up,Strike In Play,3B,79,2.200,0.200,-8.21,286.04,Fly Ball,,13,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878755,,,,22,100,,,,,True,True,True,,,,ph_27186638,,,,,,,,27186638,,,1,,,50,,,,,11,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:51:29 PM,1744761089,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,John Teti,Bishop O’Dowd High School,False,0,0,1,Fast Ball,Ball,,80,3.700,1.200,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878742,,,,1,0,,,,,False,False,True,,,,ph_27187110,,,,,,,,27187110,,,1,,,1,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:54:27 PM,1744761267,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,John Teti,Bishop O’Dowd High School,False,1,0,1,Fast Ball,Strike Swing and Miss,,82,2.300,0.700,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878742,,,,2,0,,,,,False,False,True,,,,ph_27187127,,,,,,,,27187127,,,2,,,30,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:54:40 PM,1744761280,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,John Teti,Bishop O’Dowd High School,False,1,1,1,Breaking Ball,Ball,,67,3.500,-0.400,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878742,,,,3,0,,,,,False,False,True,,,,ph_27187141,,,,,,,,27187141,,,3,,,1,,,,,30,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:54:56 PM,1744761296,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,John Teti,Bishop O’Dowd High School,False,2,1,1,Fast Ball,Ball,,81,3.400,1.500,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878742,,,,4,0,,,,,False,False,True,,,,ph_27187167,,,,,,,,27187167,,,4,,,1,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:55:13 PM,1744761313,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,John Teti,Bishop O’Dowd High School,False,3,1,1,Fast Ball,Strike In Play,Ground Out,78,2.200,0.900,17.76,135.16,Ground Ball,,2,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,4-3,,,878742,,,,5,20,,,,,False,False,True,,,,ph_27187193,,,,,,,,27187193,,,5,,,50,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:55:30 PM,1744761330,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,Lucas Partrite,Bishop O’Dowd High School,True,0,0,2,Fast Ball,Ball,,82,2.900,1.900,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878761,,,,6,0,,,,,False,False,False,,,,ph_27187241,,,,,,,,27187241,,,1,,,1,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:56:11 PM,1744761371,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,Lucas Partrite,Bishop O’Dowd High School,True,1,0,2,Fast Ball,Ball,,77,0.500,0.100,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878761,,,,7,0,,,,,False,False,False,,,,ph_27187258,,,,,,,,27187258,,,2,,,1,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:56:26 PM,1744761386,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,Lucas Partrite,Bishop O’Dowd High School,True,2,0,2,Fast Ball,Strike Looking,,79,2.200,0.800,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878761,,,,8,0,,,,,False,False,False,,,,ph_27187277,,,,,,,,27187277,,,3,,,20,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:56:44 PM,1744761404,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,Lucas Partrite,Bishop O’Dowd High School,True,2,1,2,Fast Ball,Ball,,80,3.700,1.600,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878761,,,,9,0,,,,,False,False,False,,,,ph_27187287,,,,,,,,27187287,,,4,,,1,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:56:57 PM,1744761417,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,Lucas Partrite,Bishop O’Dowd High School,True,3,1,2,Fast Ball,Ball,BB,79,3.600,0.700,0.00,0.00, -- ,,10,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878761,,,,10,0,,,,,False,False,False,,,,ph_27187300,,,,,,,,27187300,,,5,,,1,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:57:13 PM,1744761433,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,Evan Garrison,Bishop O’Dowd High School,False,0,0,2,Breaking Ball,Ball,,74,1.900,1.800,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878740,,,,11,0,,,,,True,False,False,,,,ph_27187328,,,,,,,,27187328,,,1,,,1,,,,,30,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:57:39 PM,1744761459,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Bottom,Connor Scoggins,Moeller,False,Evan Garrison,Bishop O’Dowd High School,False,1,0,2,Fast Ball,Strike In Play,Fly Out,80,2.100,0.600,61.62,76.91,Pop up,,4,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,3,,,878740,,,,12,92,,,,,True,False,False,,,,ph_27187348,,,,,,,,27187348,,,2,,,50,,,,,1,,,,473906,58177,,,,,,,,,,,,,mg_493649,game,,,7:57:52 PM,1744761472,,Charted,,,,,,,
